#Thermo information
#TimeStep Temp PE KE
8113 8.54119 -56.6172 0.78925
8114 8.56925 -56.6188 0.791843
8115 8.59778 -56.6203 0.794479
8116 8.62672 -56.6218 0.797153
8117 8.65604 -56.6233 0.799862
8118 8.68569 -56.6248 0.802602
8119 8.71562 -56.6263 0.805368
8120 8.7458 -56.6278 0.808156
8121 8.77617 -56.6293 0.810963
8122 8.80669 -56.6307 0.813783
8123 8.83732 -56.6321 0.816613
8124 8.86801 -56.6335 0.819449
8125 8.89872 -56.6349 0.822287
8126 8.92942 -56.6362 0.825124
8127 8.96008 -56.6375 0.827957
8128 8.99061 -56.6387 0.830779
8129 9.02099 -56.6399 0.833586
8130 9.05118 -56.641 0.836375
8131 9.08112 -56.642 0.839142
8132 9.11079 -56.643 0.841883
8133 9.14013 -56.6439 0.844595
8134 9.16913 -56.6448 0.847274
8135 9.19773 -56.6456 0.849917
8136 9.2259 -56.6463 0.852521
8137 9.25362 -56.6469 0.855081
8138 9.28083 -56.6474 0.857596
8139 9.30753 -56.6478 0.860063
8140 9.33366 -56.6482 0.862478
8141 9.35922 -56.6484 0.864839
8142 9.38416 -56.6486 0.867144
8143 9.40846 -56.6487 0.86939
8144 9.4321 -56.6486 0.871574
8145 9.45505 -56.6485 0.873695
8146 9.4773 -56.6482 0.875751
8147 9.49883 -56.6479 0.87774
8148 9.51961 -56.6474 0.87966
8149 9.53963 -56.6468 0.88151
8150 9.55888 -56.6462 0.883289
8151 9.57738 -56.6454 0.884999
8152 9.59511 -56.6445 0.886638
8153 9.61204 -56.6435 0.888202
8154 9.62815 -56.6423 0.88969
8155 9.64343 -56.6411 0.891103
8156 9.65789 -56.6397 0.892438
8157 9.67151 -56.6382 0.893697
8158 9.68429 -56.6366 0.894878
8159 9.69625 -56.6349 0.895983
8160 9.70736 -56.6331 0.89701
8161 9.71765 -56.6312 0.897961
8162 9.72712 -56.6291 0.898835
8163 9.73576 -56.6269 0.899634
8164 9.7436 -56.6246 0.900358
8165 9.75063 -56.6222 0.901008
8166 9.75688 -56.6197 0.901585
8167 9.76234 -56.6171 0.90209
8168 9.76704 -56.6144 0.902524
8169 9.77099 -56.6116 0.902889
8170 9.7742 -56.6086 0.903186
8171 9.77669 -56.6056 0.903416
8172 9.77848 -56.6024 0.903582
8173 9.7796 -56.5992 0.903685
8174 9.78005 -56.5959 0.903726
8175 9.77986 -56.5924 0.903709
8176 9.77908 -56.5889 0.903637
8177 9.77772 -56.5853 0.903512
8178 9.77581 -56.5816 0.903335
8179 9.77335 -56.5779 0.903107
8180 9.77041 -56.574 0.902836
8181 9.76702 -56.5701 0.902523
8182 9.76317 -56.5661 0.902166
8183 9.75887 -56.562 0.90177
8184 9.75417 -56.5579 0.901335
8185 9.74909 -56.5537 0.900866
8186 9.74366 -56.5494 0.900364
8187 9.7379 -56.5451 0.899832
8188 9.73185 -56.5408 0.899273
8189 9.72554 -56.5363 0.898689
8190 9.71899 -56.5319 0.898084
8191 9.71223 -56.5274 0.89746
8192 9.70531 -56.5228 0.89682
8193 9.69823 -56.5183 0.896166
8194 9.69104 -56.5136 0.895502
8195 9.68377 -56.509 0.89483
8196 9.67643 -56.5043 0.894152
8197 9.66913 -56.4997 0.893477
8198 9.66188 -56.495 0.892807
8199 9.65465 -56.4903 0.892139
8200 9.64746 -56.4856 0.891475
8201 9.64035 -56.4809 0.890818
8202 9.63333 -56.4761 0.890169
8203 9.62643 -56.4714 0.889532
8204 9.61968 -56.4667 0.888908
8205 9.61309 -56.462 0.888299
8206 9.60669 -56.4573 0.887708
8207 9.60051 -56.4527 0.887136
8208 9.59454 -56.448 0.886585
8209 9.58883 -56.4434 0.886057
8210 9.58338 -56.4388 0.885554
8211 9.57821 -56.4342 0.885076
8212 9.57334 -56.4296 0.884626
8213 9.56878 -56.4251 0.884204
8214 9.56454 -56.4206 0.883813
8215 9.56064 -56.4162 0.883452
8216 9.55708 -56.4118 0.883123
8217 9.55387 -56.4075 0.882826
8218 9.55102 -56.4031 0.882563
8219 9.54854 -56.3989 0.882334
8220 9.54643 -56.3947 0.882139
8221 9.5447 -56.3905 0.881979
8222 9.54334 -56.3864 0.881854
8223 9.54237 -56.3824 0.881764
8224 9.54178 -56.3784 0.881709
8225 9.54157 -56.3744 0.88169
8226 9.54174 -56.3705 0.881705
8227 9.54228 -56.3667 0.881755
8228 9.5432 -56.363 0.88184
8229 9.54448 -56.3593 0.881959
8230 9.54613 -56.3556 0.882111
8231 9.54814 -56.3521 0.882297
8232 9.5505 -56.3486 0.882515
8233 9.55325 -56.3451 0.882769
8234 9.55644 -56.3418 0.883064
8235 9.56002 -56.3385 0.883394
8236 9.56393 -56.3353 0.883756
8237 9.56817 -56.3321 0.884148
8238 9.57272 -56.329 0.884568
8239 9.57756 -56.326 0.885016
8240 9.5827 -56.3231 0.885491
8241 9.58812 -56.3202 0.885992
8242 9.59382 -56.3174 0.886518
8243 9.5998 -56.3146 0.88707
8244 9.60608 -56.312 0.88765
8245 9.61268 -56.3093 0.88826
8246 9.61955 -56.3068 0.888895
8247 9.62667 -56.3043 0.889553
8248 9.63403 -56.3019 0.890234
8249 9.64165 -56.2996 0.890937
8250 9.6495 -56.2973 0.891664
8251 9.65761 -56.2951 0.892413
8252 9.66597 -56.293 0.893185
8253 9.67459 -56.291 0.893982
8254 9.6835 -56.289 0.894805
8255 9.69267 -56.2871 0.895652
8256 9.70211 -56.2852 0.896524
8257 9.71183 -56.2835 0.897422
8258 9.72184 -56.2818 0.898348
8259 9.73215 -56.2801 0.899301
8260 9.74278 -56.2786 0.900283
8261 9.75374 -56.2771 0.901296
8262 9.7651 -56.2757 0.902345
8263 9.77687 -56.2744 0.903432
8264 9.78901 -56.2732 0.904555
8265 9.8016 -56.272 0.905718
8266 9.81463 -56.271 0.906922
8267 9.8281 -56.27 0.908167
8268 9.84201 -56.2691 0.909452
8269 9.85638 -56.2683 0.91078
8270 9.87123 -56.2675 0.912152
8271 9.88658 -56.2669 0.913571
8272 9.90245 -56.2664 0.915037
8273 9.91887 -56.2659 0.916554
8274 9.93587 -56.2655 0.918125
8275 9.95354 -56.2653 0.919758
8276 9.97185 -56.2651 0.92145
8277 9.99075 -56.265 0.923196
8278 10.0102 -56.265 0.924997
8279 10.0303 -56.2651 0.926853
8280 10.051 -56.2653 0.928765
8281 10.0723 -56.2656 0.930733
8282 10.0943 -56.266 0.932763
8283 10.1169 -56.2665 0.934855
8284 10.1402 -56.267 0.937004
8285 10.1641 -56.2677 0.939211
8286 10.1886 -56.2685 0.941474
8287 10.2137 -56.2693 0.943794
8288 10.2394 -56.2702 0.94617
8289 10.2657 -56.2712 0.9486
8290 10.2925 -56.2723 0.951083
8291 10.32 -56.2735 0.953619
8292 10.348 -56.2748 0.956205
8293 10.3765 -56.2761 0.958842
8294 10.4056 -56.2776 0.961528
8295 10.4351 -56.2791 0.96426
8296 10.4651 -56.2806 0.967033
8297 10.4956 -56.2823 0.969847
8298 10.5265 -56.284 0.972699
8299 10.5577 -56.2857 0.975586
8300 10.5893 -56.2876 0.978506
8301 10.6212 -56.2895 0.981455
8302 10.6534 -56.2914 0.984432
8303 10.6859 -56.2934 0.987433
8304 10.7186 -56.2955 0.990458
8305 10.7516 -56.2976 0.993503
8306 10.7847 -56.2997 0.996563
8307 10.818 -56.3019 0.999637
8308 10.8514 -56.3041 1.00272
8309 10.8848 -56.3064 1.00581
8310 10.9183 -56.3087 1.00891
8311 10.9518 -56.311 1.012
8312 10.9853 -56.3133 1.0151
8313 11.0188 -56.3157 1.01819
8314 11.0522 -56.3181 1.02128
8315 11.0855 -56.3206 1.02436
8316 11.1188 -56.323 1.02743
8317 11.1519 -56.3255 1.03049
8318 11.1848 -56.3279 1.03353
8319 11.2175 -56.3304 1.03655
8320 11.25 -56.3329 1.03955
8321 11.2822 -56.3354 1.04253
8322 11.3141 -56.3379 1.04548
8323 11.3457 -56.3405 1.0484
8324 11.377 -56.343 1.0513
8325 11.408 -56.3455 1.05416
8326 11.4386 -56.348 1.05698
8327 11.4688 -56.3505 1.05978
8328 11.4986 -56.353 1.06253
8329 11.528 -56.3556 1.06525
8330 11.5571 -56.3581 1.06793
8331 11.5857 -56.3606 1.07058
8332 11.6138 -56.3631 1.07318
8333 11.6415 -56.3655 1.07573
8334 11.6687 -56.368 1.07824
8335 11.6953 -56.3705 1.08071
8336 11.7214 -56.3729 1.08312
8337 11.747 -56.3754 1.08548
8338 11.772 -56.3778 1.08779
8339 11.7964 -56.3802 1.09004
8340 11.8201 -56.3826 1.09224
8341 11.8433 -56.385 1.09438
8342 11.8658 -56.3873 1.09646
8343 11.8876 -56.3896 1.09848
8344 11.9088 -56.3919 1.10044
8345 11.9293 -56.3942 1.10233
8346 11.9491 -56.3965 1.10416
8347 11.9682 -56.3987 1.10592
8348 11.9865 -56.4009 1.10761
8349 12.0041 -56.403 1.10924
8350 12.0209 -56.4052 1.11079
8351 12.0368 -56.4073 1.11226
8352 12.0519 -56.4093 1.11365
8353 12.066 -56.4114 1.11496
8354 12.0793 -56.4133 1.11619
8355 12.0916 -56.4153 1.11733
8356 12.103 -56.4172 1.11838
8357 12.1133 -56.419 1.11933
8358 12.1226 -56.4208 1.12019
8359 12.1308 -56.4225 1.12095
8360 12.1379 -56.4242 1.12161
8361 12.1439 -56.4258 1.12216
8362 12.1488 -56.4273 1.12261
8363 12.1525 -56.4288 1.12296
8364 12.1551 -56.4302 1.12319
8365 12.1564 -56.4316 1.12331
8366 12.1564 -56.4329 1.12332
8367 12.1553 -56.4341 1.12321
8368 12.1528 -56.4352 1.12298
8369 12.1491 -56.4362 1.12264
8370 12.1441 -56.4372 1.12218
8371 12.1378 -56.4381 1.1216
8372 12.1302 -56.4389 1.12089
8373 12.1213 -56.4396 1.12007
8374 12.111 -56.4403 1.11912
8375 12.0993 -56.4409 1.11804
8376 12.0863 -56.4413 1.11684
8377 12.072 -56.4417 1.11551
8378 12.0563 -56.442 1.11407
8379 12.0393 -56.4423 1.11249
8380 12.0209 -56.4424 1.1108
8381 12.0012 -56.4424 1.10898
8382 11.9802 -56.4424 1.10703
8383 11.9579 -56.4423 1.10497
8384 11.9343 -56.442 1.10279
8385 11.9094 -56.4417 1.10049
8386 11.8832 -56.4414 1.09807
8387 11.8559 -56.4409 1.09555
8388 11.8273 -56.4403 1.09291
8389 11.7976 -56.4397 1.09016
8390 11.7667 -56.439 1.0873
8391 11.7346 -56.4382 1.08434
8392 11.7014 -56.4374 1.08127
8393 11.6672 -56.4364 1.07811
8394 11.6318 -56.4354 1.07484
8395 11.5954 -56.4343 1.07148
8396 11.5581 -56.4332 1.06802
8397 11.5197 -56.4319 1.06448
8398 11.4804 -56.4306 1.06084
8399 11.4401 -56.4292 1.05713
8400 11.399 -56.4278 1.05332
8401 11.357 -56.4263 1.04944
8402 11.3142 -56.4247 1.04549
8403 11.2706 -56.4231 1.04146
8404 11.2262 -56.4214 1.03736
8405 11.1812 -56.4197 1.0332
8406 11.1354 -56.4179 1.02897
8407 11.089 -56.4161 1.02468
8408 11.0419 -56.4141 1.02033
8409 10.9943 -56.4122 1.01593
8410 10.9462 -56.4102 1.01148
8411 10.8975 -56.4082 1.00698
8412 10.8483 -56.4061 1.00244
8413 10.7988 -56.4039 0.997863
8414 10.7488 -56.4018 0.993248
8415 10.6986 -56.3996 0.988604
8416 10.648 -56.3974 0.983931
8417 10.5972 -56.3951 0.979235
8418 10.5462 -56.3928 0.974519
8419 10.4949 -56.3905 0.969787
8420 10.4436 -56.3882 0.965044
8421 10.3922 -56.3858 0.960295
8422 10.3408 -56.3835 0.955544
8423 10.2894 -56.3811 0.950795
8424 10.2381 -56.3787 0.946056
8425 10.187 -56.3764 0.941332
8426 10.1361 -56.374 0.936626
8427 10.0854 -56.3716 0.931944
8428 10.0351 -56.3693 0.927291
8429 9.9851 -56.367 0.922674
8430 9.93557 -56.3647 0.918097
8431 9.88655 -56.3624 0.913567
8432 9.8381 -56.3601 0.90909
8433 9.79028 -56.3579 0.904672
8434 9.74318 -56.3558 0.900319
8435 9.69684 -56.3536 0.896038
8436 9.65135 -56.3516 0.891834
8437 9.60678 -56.3496 0.887715
8438 9.56319 -56.3476 0.883687
8439 9.52065 -56.3458 0.879757
8440 9.47924 -56.344 0.87593
8441 9.43902 -56.3423 0.872214
8442 9.40007 -56.3407 0.868614
8443 9.36247 -56.3392 0.86514
8444 9.3263 -56.3378 0.861798
8445 9.2916 -56.3365 0.858591
8446 9.25844 -56.3354 0.855527
8447 9.22688 -56.3343 0.85261
8448 9.19698 -56.3334 0.849848
8449 9.16881 -56.3326 0.847245
8450 9.14243 -56.332 0.844807
8451 9.11789 -56.3315 0.84254
8452 9.09525 -56.3311 0.840448
8453 9.07457 -56.3309 0.838536
8454 9.05588 -56.3309 0.83681
8455 9.03924 -56.331 0.835272
8456 9.02468 -56.3313 0.833927
8457 9.01225 -56.3318 0.832778
8458 9.00198 -56.3324 0.831829
8459 8.9939 -56.3333 0.831082
8460 8.98804 -56.3343 0.83054
8461 8.98441 -56.3355 0.830205
8462 8.98304 -56.3368 0.830079
8463 8.98393 -56.3384 0.830161
8464 8.98711 -56.3402 0.830455
8465 8.99256 -56.3421 0.830958
8466 9.00028 -56.3443 0.831672
8467 9.01028 -56.3466 0.832596
8468 9.02253 -56.3491 0.833728
8469 9.03702 -56.3518 0.835067
8470 9.05372 -56.3547 0.83661
8471 9.07262 -56.3578 0.838356
8472 9.09368 -56.361 0.840302
8473 9.11686 -56.3645 0.842445
8474 9.14212 -56.3681 0.844778
8475 9.16939 -56.3719 0.847298
8476 9.19863 -56.3759 0.85
8477 9.22978 -56.38 0.852879
8478 9.26277 -56.3843 0.855927
8479 9.29753 -56.3887 0.859139
8480 9.334 -56.3933 0.862509
8481 9.37208 -56.398 0.866028
8482 9.41171 -56.4029 0.86969
8483 9.45279 -56.4079 0.873486
8484 9.49523 -56.413 0.877408
8485 9.53894 -56.4182 0.881447
8486 9.58382 -56.4235 0.885594
8487 9.62976 -56.4289 0.889839
8488 9.6767 -56.4344 0.894176
8489 9.72451 -56.44 0.898594
8490 9.77306 -56.4456 0.903081
8491 9.82227 -56.4513 0.907628
8492 9.872 -56.4571 0.912224
8493 9.92214 -56.4629 0.916856
8494 9.97255 -56.4687 0.921515
8495 10.0231 -56.4746 0.926187
8496 10.0737 -56.4804 0.930863
8497 10.1242 -56.4863 0.935531
8498 10.1745 -56.4921 0.940179
8499 10.2245 -56.4979 0.944796
8500 10.274 -56.5037 0.949371
8501 10.3229 -56.5094 0.953892
8502 10.3712 -56.5151 0.958349
8503 10.4186 -56.5207 0.962729
8504 10.465 -56.5262 0.967022
8505 10.5104 -56.5317 0.971216
8506 10.5546 -56.5371 0.975302
8507 10.5976 -56.5423 0.979269
8508 10.6391 -56.5475 0.983106
8509 10.6791 -56.5525 0.986804
8510 10.7175 -56.5574 0.990354
8511 10.7542 -56.5621 0.993745
8512 10.7891 -56.5667 0.996968
8513 10.8221 -56.5712 1.00001
8514 10.853 -56.5755 1.00288
8515 10.8819 -56.5796 1.00554
8516 10.9086 -56.5835 1.00801
8517 10.9331 -56.5872 1.01027
8518 10.9552 -56.5908 1.01232
8519 10.9749 -56.5941 1.01414
8520 10.9922 -56.5973 1.01574
8521 11.007 -56.6002 1.0171
8522 11.0192 -56.6029 1.01823
8523 11.0289 -56.6055 1.01912
8524 11.0358 -56.6077 1.01977
8525 11.0401 -56.6098 1.02017
8526 11.0417 -56.6116 1.02031
8527 11.0406 -56.6132 1.02021
8528 11.0367 -56.6146 1.01985
8529 11.0301 -56.6157 1.01924
8530 11.0207 -56.6166 1.01837
8531 11.0086 -56.6173 1.01725
8532 10.9937 -56.6177 1.01587
8533 10.9761 -56.6179 1.01425
8534 10.9558 -56.6179 1.01237
8535 10.9328 -56.6176 1.01024
8536 10.9071 -56.6171 1.00787
8537 10.8789 -56.6164 1.00526
8538 10.848 -56.6155 1.00241
8539 10.8147 -56.6143 0.999333
8540 10.7789 -56.6129 0.996026
8541 10.7407 -56.6113 0.992497
8542 10.7002 -56.6095 0.988753
8543 10.6574 -56.6075 0.984801
8544 10.6125 -56.6054 0.980646
8545 10.5654 -56.603 0.976297
8546 10.5163 -56.6004 0.971762
8547 10.4653 -56.5977 0.967048
8548 10.4125 -56.5948 0.962165
8549 10.3579 -56.5917 0.957122
8550 10.3017 -56.5885 0.95193
8551 10.244 -56.5851 0.946599
8552 10.1849 -56.5816 0.941137
8553 10.1245 -56.578 0.935557
8554 10.0629 -56.5742 0.929865
8555 10.0002 -56.5704 0.924071
8556 9.93655 -56.5664 0.918188
8557 9.87202 -56.5624 0.912225
8558 9.80674 -56.5582 0.906193
8559 9.74086 -56.554 0.900105
8560 9.67447 -56.5498 0.89397
8561 9.60771 -56.5455 0.887802
8562 9.5407 -56.5411 0.881609
8563 9.47356 -56.5367 0.875406
8564 9.40642 -56.5323 0.869201
8565 9.3394 -56.5279 0.863008
8566 9.27262 -56.5235 0.856837
8567 9.2062 -56.5191 0.8507
8568 9.14026 -56.5147 0.844607
8569 9.07492 -56.5103 0.838569
8570 9.0103 -56.506 0.832598
8571 8.94655 -56.5017 0.826707
8572 8.88376 -56.4975 0.820905
8573 8.82203 -56.4934 0.815201
8574 8.76147 -56.4893 0.809605
8575 8.70221 -56.4854 0.804128
8576 8.64432 -56.4815 0.79878
8577 8.58791 -56.4778 0.793567
8578 8.53306 -56.4741 0.788499
8579 8.47988 -56.4706 0.783584
8580 8.42845 -56.4672 0.778832
8581 8.37885 -56.464 0.774249
8582 8.33115 -56.4609 0.769841
8583 8.28544 -56.4579 0.765617
8584 8.24177 -56.4551 0.761582
8585 8.20022 -56.4525 0.757743
8586 8.16086 -56.45 0.754105
8587 8.12374 -56.4477 0.750675
8588 8.08894 -56.4456 0.747459
8589 8.05647 -56.4437 0.744459
8590 8.02639 -56.442 0.741679
8591 7.99871 -56.4404 0.739122
8592 7.97349 -56.4391 0.736791
8593 7.95073 -56.438 0.734688
8594 7.93046 -56.437 0.732815
8595 7.91269 -56.4363 0.731173
8596 7.89744 -56.4357 0.729763
8597 7.88469 -56.4354 0.728586
8598 7.87446 -56.4352 0.72764
8599 7.86672 -56.4353 0.726925
8600 7.86147 -56.4356 0.72644
8601 7.85869 -56.436 0.726183
8602 7.85834 -56.4367 0.726151
8603 7.86041 -56.4375 0.726342
8604 7.86487 -56.4386 0.726754
8605 7.87166 -56.4398 0.727382
8606 7.88074 -56.4412 0.728221
8607 7.89205 -56.4428 0.729266
8608 7.90553 -56.4446 0.730512
8609 7.92113 -56.4465 0.731953
8610 7.93877 -56.4486 0.733583
8611 7.95839 -56.4508 0.735396
8612 7.97991 -56.4532 0.737384
8613 8.00325 -56.4558 0.739541
8614 8.02833 -56.4584 0.741858
8615 8.05505 -56.4612 0.744328
8616 8.08336 -56.4642 0.746943
8617 8.11314 -56.4672 0.749696
8618 8.14431 -56.4703 0.752575
8619 8.17675 -56.4735 0.755573
8620 8.21037 -56.4768 0.75868
8621 8.24506 -56.4802 0.761886
8622 8.28074 -56.4836 0.765182
8623 8.31728 -56.4871 0.768559
8624 8.35459 -56.4907 0.772007
8625 8.39256 -56.4943 0.775516
8626 8.43109 -56.4979 0.779076
8627 8.47008 -56.5015 0.782678
8628 8.50941 -56.5051 0.786313
8629 8.54898 -56.5088 0.78997
8630 8.5887 -56.5124 0.79364
8631 8.62847 -56.516 0.797315
8632 8.66818 -56.5196 0.800984
8633 8.70775 -56.5231 0.80464
8634 8.74707 -56.5266 0.808274
8635 8.78609 -56.53 0.81188
8636 8.82472 -56.5334 0.815449
8637 8.86286 -56.5368 0.818974
8638 8.90042 -56.54 0.822444
8639 8.93733 -56.5432 0.825855
8640 8.97351 -56.5462 0.829199
8641 9.00891 -56.5492 0.83247
8642 9.04346 -56.5521 0.835662
8643 9.0771 -56.5549 0.838771
8644 9.10979 -56.5576 0.841791
8645 9.14147 -56.5601 0.844718
8646 9.1721 -56.5626 0.847549
8647 9.20166 -56.5649 0.85028
8648 9.2301 -56.5671 0.852909
8649 9.25741 -56.5691 0.855432
8650 9.28357 -56.5711 0.857849
8651 9.30856 -56.5729 0.860158
8652 9.33237 -56.5746 0.862359
8653 9.35501 -56.5762 0.864451
8654 9.37647 -56.5776 0.866434
8655 9.39677 -56.5789 0.86831
8656 9.41592 -56.5801 0.870079
8657 9.43394 -56.5812 0.871744
8658 9.45084 -56.5821 0.873306
8659 9.46666 -56.5829 0.874768
8660 9.48144 -56.5837 0.876133
8661 9.4952 -56.5842 0.877405
8662 9.50799 -56.5847 0.878587
8663 9.51985 -56.5851 0.879683
8664 9.53084 -56.5854 0.880698
8665 9.54099 -56.5856 0.881636
8666 9.55038 -56.5856 0.882503
8667 9.55904 -56.5856 0.883304
8668 9.56705 -56.5856 0.884044
8669 9.57446 -56.5854 0.884729
8670 9.58133 -56.5852 0.885364
8671 9.58774 -56.5849 0.885956
8672 9.59373 -56.5845 0.88651
8673 9.59939 -56.5841 0.887033
8674 9.60477 -56.5836 0.88753
8675 9.60993 -56.5831 0.888007
8676 9.61495 -56.5826 0.888471
8677 9.61989 -56.582 0.888927
8678 9.62481 -56.5814 0.889381
8679 9.62977 -56.5807 0.88984
8680 9.63483 -56.5801 0.890308
8681 9.64006 -56.5794 0.89079
8682 9.6455 -56.5787 0.891293
8683 9.65121 -56.578 0.891821
8684 9.65725 -56.5774 0.892379
8685 9.66366 -56.5767 0.892971
8686 9.67048 -56.576 0.893602
8687 9.67777 -56.5753 0.894275
8688 9.68556 -56.5747 0.894995
8689 9.69388 -56.574 0.895764
8690 9.70277 -56.5734 0.896586
8691 9.71226 -56.5728 0.897463
8692 9.72238 -56.5722 0.898397
8693 9.73314 -56.5716 0.899392
8694 9.74456 -56.571 0.900448
8695 9.75667 -56.5705 0.901566
8696 9.76946 -56.57 0.902748
8697 9.78296 -56.5695 0.903995
8698 9.79715 -56.569 0.905307
8699 9.81205 -56.5685 0.906684
8700 9.82765 -56.5681 0.908126
8701 9.84395 -56.5677 0.909631
8702 9.86093 -56.5673 0.9112
8703 9.87859 -56.5668 0.912832
8704 9.8969 -56.5664 0.914524
8705 9.91586 -56.5661 0.916276
8706 9.93543 -56.5657 0.918085
8707 9.95561 -56.5653 0.919949
8708 9.97636 -56.5649 0.921866
8709 9.99765 -56.5645 0.923834
8710 10.0195 -56.5641 0.92585
8711 10.0418 -56.5637 0.927911
8712 10.0645 -56.5632 0.930013
8713 10.0877 -56.5627 0.932155
8714 10.1113 -56.5623 0.934333
8715 10.1352 -56.5617 0.936543
8716 10.1594 -56.5612 0.938781
8717 10.1839 -56.5606 0.941046
8718 10.2087 -56.56 0.943332
8719 10.2336 -56.5593 0.945637
8720 10.2587 -56.5585 0.947957
8721 10.2839 -56.5578 0.950287
8722 10.3092 -56.5569 0.952626
8723 10.3346 -56.556 0.954968
8724 10.3599 -56.555 0.95731
8725 10.3852 -56.554 0.95965
8726 10.4105 -56.5529 0.961982
8727 10.4356 -56.5517 0.964304
8728 10.4606 -56.5504 0.966612
8729 10.4854 -56.5491 0.968903
8730 10.5099 -56.5477 0.971173
8731 10.5343 -56.5462 0.973419
8732 10.5583 -56.5446 0.975638
8733 10.5819 -56.5429 0.977826
8734 10.6053 -56.5411 0.979981
8735 10.6282 -56.5392 0.9821
8736 10.6507 -56.5372 0.984179
8737 10.6727 -56.5352 0.986216
8738 10.6943 -56.533 0.988208
8739 10.7153 -56.5307 0.990153
8740 10.7358 -56.5284 0.992047
8741 10.7558 -56.5259 0.993889
8742 10.7751 -56.5233 0.995676
8743 10.7938 -56.5206 0.997405
8744 10.8119 -56.5179 0.999075
8745 10.8293 -56.515 1.00068
8746 10.846 -56.512 1.00223
8747 10.8621 -56.5089 1.00371
8748 10.8773 -56.5058 1.00512
8749 10.8919 -56.5025 1.00647
8750 10.9057 -56.4991 1.00774
8751 10.9187 -56.4957 1.00894
8752 10.9309 -56.4921 1.01007
8753 10.9423 -56.4884 1.01113
8754 10.953 -56.4847 1.01211
8755 10.9628 -56.4809 1.01302
8756 10.9719 -56.4769 1.01386
8757 10.9801 -56.4729 1.01461
8758 10.9875 -56.4688 1.0153
8759 10.994 -56.4647 1.0159
8760 10.9997 -56.4604 1.01643
8761 11.0045 -56.4561 1.01687
8762 11.0085 -56.4517 1.01724
8763 11.0116 -56.4472 1.01753
8764 11.0138 -56.4427 1.01773
8765 11.0152 -56.4381 1.01787
8766 11.0158 -56.4334 1.01792
8767 11.0156 -56.4286 1.01789
8768 11.0145 -56.4239 1.0178
8769 11.0126 -56.419 1.01762
8770 11.01 -56.4141 1.01738
8771 11.0065 -56.4092 1.01706
8772 11.0024 -56.4042 1.01667
8773 10.9974 -56.3992 1.01622
8774 10.9918 -56.3941 1.0157
8775 10.9855 -56.389 1.01512
8776 10.9786 -56.3839 1.01448
8777 10.971 -56.3788 1.01378
8778 10.9629 -56.3736 1.01303
8779 10.9542 -56.3685 1.01222
8780 10.9449 -56.3633 1.01137
8781 10.9353 -56.3581 1.01047
8782 10.9251 -56.353 1.00954
8783 10.9146 -56.3478 1.00856
8784 10.9037 -56.3426 1.00756
8785 10.8925 -56.3375 1.00653
8786 10.8811 -56.3324 1.00547
8787 10.8695 -56.3273 1.0044
8788 10.8577 -56.3222 1.00331
8789 10.8458 -56.3172 1.00221
8790 10.8339 -56.3122 1.00111
8791 10.822 -56.3072 1.00001
8792 10.8102 -56.3024 0.998916
8793 10.7985 -56.2975 0.997836
8794 10.787 -56.2928 0.996774
8795 10.7758 -56.2881 0.995738
8796 10.7649 -56.2835 0.994735
8797 10.7545 -56.2789 0.993766
8798 10.7444 -56.2745 0.992839
8799 10.7349 -56.2702 0.991958
8800 10.7259 -56.2659 0.991131
8801 10.7176 -56.2618 0.990361
8802 10.71 -56.2577 0.989657
8803 10.7031 -56.2538 0.989024
8804 10.6971 -56.25 0.98847
8805 10.692 -56.2463 0.987999
8806 10.6879 -56.2428 0.987614
8807 10.6847 -56.2394 0.987322
8808 10.6826 -56.2361 0.987127
8809 10.6816 -56.233 0.987034
8810 10.6818 -56.23 0.98705
8811 10.6832 -56.2272 0.987178
8812 10.6858 -56.2245 0.987422
8813 10.6897 -56.222 0.987786
8814 10.695 -56.2196 0.988274
8815 10.7017 -56.2174 0.988889
8816 10.7097 -56.2154 0.989635
8817 10.7193 -56.2136 0.990516
8818 10.7303 -56.2119 0.991532
8819 10.7428 -56.2104 0.992687
8820 10.7568 -56.2091 0.993982
8821 10.7723 -56.208 0.995419
8822 10.7894 -56.207 0.996998
8823 10.8081 -56.2062 0.998721
8824 10.8283 -56.2056 1.00059
8825 10.85 -56.2052 1.0026
8826 10.8733 -56.2049 1.00475
8827 10.8981 -56.2049 1.00704
8828 10.9244 -56.205 1.00947
8829 10.9521 -56.2052 1.01203
8830 10.9813 -56.2057 1.01473
8831 11.012 -56.2063 1.01756
8832 11.0439 -56.207 1.02052
8833 11.0772 -56.2079 1.02359
8834 11.1118 -56.209 1.02679
8835 11.1475 -56.2102 1.03009
8836 11.1846 -56.2116 1.03351
8837 11.2228 -56.2131 1.03705
8838 11.2621 -56.2148 1.04067
8839 11.3022 -56.2165 1.04438
8840 11.3432 -56.2184 1.04817
8841 11.385 -56.2204 1.05203
8842 11.4274 -56.2225 1.05595
8843 11.4703 -56.2247 1.05992
8844 11.5138 -56.2269 1.06393
8845 11.5576 -56.2293 1.06798
8846 11.6017 -56.2317 1.07205
8847 11.6459 -56.2341 1.07614
8848 11.6902 -56.2366 1.08023
8849 11.7344 -56.2392 1.08432
8850 11.7784 -56.2417 1.08839
8851 11.8222 -56.2443 1.09243
8852 11.8656 -56.2469 1.09644
8853 11.9085 -56.2495 1.1004
8854 11.9508 -56.2521 1.10431
